snapshot_time_utc,vehicle_id,route_id,route_stop_id,vehicle_lat,vehicle_lon,vehicle_speed,eta_seconds,estimated_time_arrival,eta_time_local,poll_interval_seconds,source_method
2026-03-06 01:23:33+00:00,7,20,278,33.7768803039,-84.3931354967,15.00089476074,45,45,2026-03-05 20:24:19 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:23:33+00:00,6,20,270,33.77836,-84.39956,0,0,0,2026-03-05 20:23:35 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:23:50+00:00,7,20,278,33.77687,-84.39268,0.99991052163,24,24,2026-03-05 20:24:14 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:23:50+00:00,6,20,270,33.77836,-84.39956,0,0,0,2026-03-05 20:23:51 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:24:06+00:00,7,20,278,33.7768664931,-84.3925151739,0,24,24,2026-03-05 20:24:30 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:24:06+00:00,6,20,274,33.77854,-84.40062,14.00098423911,42,42,2026-03-05 20:24:48 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:24:21+00:00,7,20,278,33.77686,-84.39221,5.99946312978,20,20,2026-03-05 20:24:41 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:24:21+00:00,6,20,274,33.7785,-84.4012,1.99982104326,30,30,2026-03-05 20:24:52 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:24:37+00:00,7,20,278,33.77665,-84.39217,4.99955260815,7,7,2026-03-05 20:24:44 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:24:37+00:00,6,20,274,33.77816,-84.40182,7.99928417304,26,26,2026-03-05 20:25:03 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:24:52+00:00,7,20,278,33.77624,-84.39211,0,0,0,2026-03-05 20:24:52 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:24:52+00:00,6,20,274,33.77809,-84.40193,0,26,26,2026-03-05 20:25:19 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:25:08+00:00,7,20,279,33.77616,-84.39206,8.99919469467,43,43,2026-03-05 20:25:51 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:25:08+00:00,6,20,274,33.7781,-84.40194,1.99982104326,26,26,2026-03-05 20:25:34 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:25:23+00:00,7,20,279,33.77546,-84.39201,1.99982104326,31,31,2026-03-05 20:25:54 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:25:23+00:00,6,20,274,33.77778,-84.40228,13.00107371748,28,28,2026-03-05 20:25:51 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:25:38+00:00,7,20,279,33.77499,-84.39203,7.99928417304,15,15,2026-03-05 20:25:54 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:25:38+00:00,6,20,274,33.77741,-84.40251,3.99964208652,28,28,2026-03-05 20:26:07 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:25:54+00:00,7,20,279,33.7743564577,-84.3919958619,2.99973156489,5,5,2026-03-05 20:25:59 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:25:54+00:00,6,20,274,33.7767,-84.40253,14.00098423911,28,28,2026-03-05 20:26:22 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:26:09+00:00,7,20,279,33.7743564577,-84.3919958619,1.99982104326,5,5,2026-03-05 20:26:15 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:26:09+00:00,6,20,250,33.77562,-84.40261,7.99928417304,,,2026-03-05 20:41:38 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:26:25+00:00,7,20,279,33.77406,-84.39192,0,0,0,2026-03-05 20:26:25 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:26:25+00:00,6,20,250,33.77513,-84.40268,1.99982104326,,,2026-03-05 20:41:54 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:26:41+00:00,7,20,280,33.7730370417,-84.3919842636,17.000715804,127,127,2026-03-05 20:28:48 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:26:41+00:00,6,20,250,33.77514,-84.4027,0,,,2026-03-05 20:42:09 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:26:56+00:00,7,20,280,33.7724888623,-84.3919900194,13.00107371748,98,98,2026-03-05 20:28:35 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:26:56+00:00,6,20,250,33.77514,-84.40271,0,,,2026-03-05 20:42:25 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:27:12+00:00,7,20,280,33.7716489017,-84.3919775803,9.9991052163,60,60,2026-03-05 20:28:12 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:27:12+00:00,6,20,250,33.77513,-84.4027,0,,,2026-03-05 20:42:41 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:27:28+00:00,7,20,280,33.771513234,-84.3920009539,0,47,47,2026-03-05 20:28:15 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:27:28+00:00,6,20,250,33.77513,-84.4027,0,,,2026-03-05 20:42:56 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:27:43+00:00,7,20,280,33.771513234,-84.3920009539,0,47,47,2026-03-05 20:28:30 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:27:43+00:00,6,20,250,33.774923097,-84.4025365214,8.99919469467,,,2026-03-05 20:43:12 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:27:59+00:00,7,20,280,33.771513234,-84.3920009539,0,47,47,2026-03-05 20:28:46 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:27:59+00:00,6,20,250,33.77426,-84.40244,11.99892625956,,,2026-03-05 20:35:47 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:28:14+00:00,7,20,280,33.7713775662,-84.3920243275,9.9991052163,34,34,2026-03-05 20:28:48 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:28:14+00:00,6,20,250,33.77375,-84.40158,14.00098423911,,,2026-03-05 20:36:03 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:28:30+00:00,7,20,280,33.77098,-84.39221,0,15,15,2026-03-05 20:28:45 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:28:30+00:00,6,20,250,33.77369,-84.40108,14.00098423911,,,2026-03-05 20:36:18 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:28:45+00:00,7,20,280,33.77098,-84.39221,0.99991052163,7,7,2026-03-05 20:28:52 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:28:45+00:00,6,20,250,33.77346,-84.39967,15.00089476074,,,2026-03-05 20:35:56 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:29:01+00:00,7,20,250,33.77018,-84.39219,14.00098423911,20,20,2026-03-05 20:29:21 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:29:01+00:00,6,20,250,33.77346,-84.39916,15.00089476074,,,2026-03-05 20:36:08 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:29:16+00:00,7,20,250,33.769921,-84.391754,0,6,6,2026-03-05 20:29:23 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:29:16+00:00,6,20,250,33.77328,-84.39852,5.99946312978,,,2026-03-05 20:35:03 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:29:33+00:00,7,20,250,33.77001,-84.39188,0,6,6,2026-03-05 20:29:39 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:29:33+00:00,6,20,250,33.77306,-84.39766,14.00098423911,,,2026-03-05 20:35:15 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:29:48+00:00,7,20,250,33.769921,-84.391754,0,3,3,2026-03-05 20:29:52 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:29:48+00:00,6,20,250,33.77295,-84.39713,7.99928417304,,,2026-03-05 20:35:31 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:30:04+00:00,7,20,250,33.769921,-84.391754,0,3,3,2026-03-05 20:30:11 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:30:04+00:00,6,20,250,33.77313,-84.39702,0,,,2026-03-05 20:35:50 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:30:23+00:00,7,20,250,33.769921,-84.391754,0,3,3,2026-03-05 20:30:28 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:30:23+00:00,6,20,250,33.77314,-84.39703,0,,,2026-03-05 20:36:07 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:30:40+00:00,7,20,250,33.769921,-84.391754,0,3,3,2026-03-05 20:30:43 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:30:40+00:00,6,20,250,33.77314,-84.39703,0,,,2026-03-05 20:36:23 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:30:56+00:00,7,20,250,33.769921,-84.391754,0,3,3,2026-03-05 20:30:59 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:30:56+00:00,6,20,250,33.77314,-84.39703,0,,,2026-03-05 20:36:39 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:31:12+00:00,7,20,250,33.769921,-84.391754,0,3,3,2026-03-05 20:31:15 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:31:12+00:00,6,20,250,33.77314,-84.39703,0,,,2026-03-05 20:36:55 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:31:28+00:00,7,20,250,33.769921,-84.391754,0,3,3,2026-03-05 20:31:31 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:31:28+00:00,6,20,250,33.77314,-84.39703,0,,,2026-03-05 20:37:10 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:31:43+00:00,7,20,250,33.769921,-84.391754,0,3,3,2026-03-05 20:31:47 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:31:43+00:00,6,20,250,33.77314,-84.39703,0,,,2026-03-05 20:37:26 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:31:59+00:00,7,20,250,33.769921,-84.391754,0,3,3,2026-03-05 20:32:02 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:31:59+00:00,6,20,250,33.77314,-84.39703,0,,,2026-03-05 20:37:41 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:32:14+00:00,7,20,250,33.769921,-84.391754,0,3,3,2026-03-05 20:32:18 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:32:14+00:00,6,20,250,33.77314,-84.39703,0,,,2026-03-05 20:37:57 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:32:30+00:00,7,20,250,33.769921,-84.391754,0,3,3,2026-03-05 20:32:33 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:32:30+00:00,6,20,250,33.77314,-84.39703,0,,,2026-03-05 20:38:13 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:32:46+00:00,7,20,250,33.769921,-84.391754,0,3,3,2026-03-05 20:32:49 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:32:46+00:00,6,20,250,33.77314,-84.39703,0,,,2026-03-05 20:38:28 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:33:01+00:00,7,20,250,33.769921,-84.391754,0,3,3,2026-03-05 20:33:04 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:33:01+00:00,6,20,250,33.77314,-84.39703,0,,,2026-03-05 20:38:44 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:33:17+00:00,7,20,250,33.769921,-84.391754,0,3,3,2026-03-05 20:33:20 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:33:17+00:00,6,20,250,33.77314,-84.39703,0,,,2026-03-05 20:38:59 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:33:32+00:00,7,20,250,33.769921,-84.391754,0,3,3,2026-03-05 20:33:35 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:33:32+00:00,6,20,250,33.77314,-84.39703,0,,,2026-03-05 20:39:14 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:33:47+00:00,7,20,250,33.77014,-84.39167,2.99973156489,3,3,2026-03-05 20:33:51 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:33:47+00:00,6,20,250,33.77314,-84.39703,0,,,2026-03-05 20:39:30 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:34:03+00:00,7,20,250,33.77023,-84.39173,1.99982104326,3,3,2026-03-05 20:34:06 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:34:03+00:00,6,20,250,33.77314,-84.39703,0,,,2026-03-05 20:39:45 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:34:18+00:00,7,20,250,33.77016,-84.39168,0,3,3,2026-03-05 20:34:22 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:34:18+00:00,6,20,250,33.77325,-84.39705,4.99955260815,,,2026-03-05 20:51:54 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:34:34+00:00,7,20,250,33.7702,-84.39176,0,3,3,2026-03-05 20:34:38 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:34:34+00:00,6,20,250,33.7732,-84.39731,6.99937365141,,,2026-03-05 20:40:17 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:34:50+00:00,7,20,264,33.77016,-84.39173,0,150,150,2026-03-05 20:37:20 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:34:50+00:00,6,20,250,33.77292,-84.39712,0,,,2026-03-05 20:40:33 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:35:06+00:00,7,20,264,33.77017,-84.39173,0,150,150,2026-03-05 20:37:36 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:35:06+00:00,6,20,250,33.77299,-84.39753,14.00098423911,,,2026-03-05 20:37:23 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:35:21+00:00,7,20,264,33.77017,-84.39173,0,150,150,2026-03-05 20:37:51 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:35:21+00:00,6,20,250,33.77325,-84.39833,0.99991052163,,,2026-03-05 20:52:54 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:35:37+00:00,7,20,264,33.77017,-84.39173,0,150,150,2026-03-05 20:38:07 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:35:37+00:00,6,20,250,33.77335,-84.399,8.99919469467,,,2026-03-05 20:53:09 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:35:52+00:00,7,20,264,33.77015,-84.39177,0.99991052163,150,150,2026-03-05 20:38:22 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:35:52+00:00,6,20,250,33.77343,-84.39954,16.00080528237,,,2026-03-05 20:53:24 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:36:08+00:00,7,20,264,33.77015,-84.39181,0,150,150,2026-03-05 20:38:38 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:36:08+00:00,6,20,250,33.77363,-84.40085,15.00089476074,,,2026-03-05 20:52:03 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:36:23+00:00,7,20,264,33.77015,-84.3919,3.99964208652,150,150,2026-03-05 20:38:53 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:36:23+00:00,6,20,250,33.77373,-84.40131,13.00107371748,,,2026-03-05 20:52:17 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:36:39+00:00,7,20,264,33.7702,-84.39212,4.99955260815,125,125,2026-03-05 20:38:44 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:36:39+00:00,6,20,250,33.7741,-84.40222,13.00107371748,,,2026-03-05 20:52:07 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:36:54+00:00,7,20,264,33.7706651711,-84.3921848307,6.99937365141,84,84,2026-03-05 20:38:19 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:36:54+00:00,6,20,250,33.77432,-84.40255,8.99919469467,,,2026-03-05 20:52:23 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:37:10+00:00,7,20,264,33.77091,-84.39216,1.99982104326,74,74,2026-03-05 20:38:25 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:37:10+00:00,6,20,250,33.77479,-84.40259,0,,,2026-03-05 20:52:39 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:37:27+00:00,7,20,264,33.77093,-84.39212,0,74,74,2026-03-05 20:38:41 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:37:27+00:00,6,20,250,33.77479,-84.40261,0,,,2026-03-05 20:52:55 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:37:42+00:00,7,20,264,33.77093,-84.39212,0,74,74,2026-03-05 20:38:56 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:37:42+00:00,6,20,250,33.77518,-84.40263,10.99901573793,,,2026-03-05 20:53:10 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:37:57+00:00,7,20,264,33.77094,-84.39213,0,74,74,2026-03-05 20:39:12 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:37:57+00:00,6,20,250,33.77558,-84.40259,14.00098423911,,,2026-03-05 20:53:26 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:38:13+00:00,7,20,264,33.77094,-84.39213,0.99991052163,74,74,2026-03-05 20:39:27 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:38:13+00:00,6,20,274,33.77682,-84.4025,20.00044736889,28,28,2026-03-05 20:38:42 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:38:29+00:00,7,20,264,33.77145,-84.39208,11.99892625956,30,30,2026-03-05 20:38:59 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:38:29+00:00,6,20,274,33.77735,-84.40247,15.00089476074,28,28,2026-03-05 20:38:58 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:38:45+00:00,7,20,264,33.771857,-84.39192,0,16,16,2026-03-05 20:39:01 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:38:45+00:00,6,20,274,33.77842,-84.4013,3.99964208652,26,26,2026-03-05 20:39:12 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:39:01+00:00,7,20,264,33.771857,-84.39192,8.99919469467,0,0,2026-03-05 20:39:01 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:39:01+00:00,6,20,274,33.77847,-84.40136,0,28,28,2026-03-05 20:39:29 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:39:16+00:00,7,20,265,33.77312,-84.39206,10.99901573793,23,23,2026-03-05 20:39:39 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:39:16+00:00,6,20,274,33.77846,-84.40131,11.99892625956,28,28,2026-03-05 20:39:45 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:39:32+00:00,7,20,265,33.77359,-84.39205,4.99955260815,13,13,2026-03-05 20:39:45 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:39:32+00:00,6,20,275,33.77845,-84.400824,0,0,0,2026-03-05 20:39:33 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:39:48+00:00,7,20,265,33.77406,-84.39192,4.99955260815,0,0,2026-03-05 20:39:48 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:39:48+00:00,6,20,276,33.77851,-84.40035,14.00098423911,57,57,2026-03-05 20:40:45 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:40:04+00:00,7,20,265,33.7743564577,-84.3919958619,0,0,0,2026-03-05 20:40:04 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:40:04+00:00,6,20,276,33.77836,-84.39956,1.99982104326,45,45,2026-03-05 20:40:49 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:40:19+00:00,7,20,266,33.77462,-84.39204,16.00080528237,51,51,2026-03-05 20:41:11 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:40:19+00:00,6,20,276,33.77832,-84.39899,18.00062632563,31,31,2026-03-05 20:40:51 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:40:35+00:00,7,20,266,33.77521,-84.39203,10.99901573793,35,35,2026-03-05 20:41:11 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:40:35+00:00,6,20,276,33.7783,-84.39778,13.00107371748,17,17,2026-03-05 20:40:53 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:40:51+00:00,7,20,266,33.77621,-84.3921,17.000715804,14,14,2026-03-05 20:41:05 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:40:51+00:00,6,20,276,33.778179,-84.397328,8.99919469467,0,0,2026-03-05 20:40:52 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:41:07+00:00,7,20,266,33.776757,-84.39206,0,3,3,2026-03-05 20:41:10 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:41:07+00:00,6,20,277,33.77815,-84.39629,18.00062632563,34,34,2026-03-05 20:41:41 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:41:22+00:00,7,20,266,33.776757,-84.39206,0,3,3,2026-03-05 20:41:26 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:41:22+00:00,6,20,277,33.77779,-84.39585,0,18,18,2026-03-05 20:41:41 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:41:38+00:00,7,20,266,33.776757,-84.39206,0,3,3,2026-03-05 20:41:41 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:41:38+00:00,6,20,277,33.77781,-84.39586,0,18,18,2026-03-05 20:41:56 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:41:53+00:00,7,20,266,33.776757,-84.39206,0,3,3,2026-03-05 20:41:57 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:41:53+00:00,6,20,277,33.77726,-84.39551,8.99919469467,3,3,2026-03-05 20:41:57 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:42:09+00:00,7,20,266,33.776757,-84.39206,0,3,3,2026-03-05 20:42:12 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:42:09+00:00,6,20,277,33.777097,-84.395484,1.99982104326,0,0,2026-03-05 20:42:10 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:42:25+00:00,7,20,266,33.776757,-84.39206,3.99964208652,1,1,2026-03-05 20:42:26 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:42:25+00:00,6,20,278,33.77695,-84.39459,20.00044736889,55,55,2026-03-05 20:43:21 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:42:41+00:00,7,20,267,33.77693,-84.39252,14.00098423911,38,38,2026-03-05 20:43:19 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:42:41+00:00,6,20,278,33.77691,-84.3939,0,52,52,2026-03-05 20:43:33 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:42:56+00:00,7,20,267,33.77694,-84.39338,1.99982104326,21,21,2026-03-05 20:43:17 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:42:56+00:00,6,20,278,33.77692,-84.3939,0,52,52,2026-03-05 20:43:49 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:43:12+00:00,7,20,267,33.77699,-84.39405,6.99937365141,1,1,2026-03-05 20:43:13 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:43:12+00:00,6,20,278,33.77692,-84.39315,16.00080528237,34,34,2026-03-05 20:43:46 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:43:27+00:00,7,20,267,33.77699,-84.39405,0,1,1,2026-03-05 20:43:29 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:43:27+00:00,6,20,278,33.77687,-84.39219,4.99955260815,13,13,2026-03-05 20:43:41 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:43:43+00:00,7,20,268,33.77695,-84.3943,10.99901573793,36,36,2026-03-05 20:44:19 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:43:43+00:00,6,20,278,33.7764641679,-84.3920991279,11.99892625956,4,4,2026-03-05 20:43:47 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
2026-03-06 01:43:58+00:00,7,20,268,33.77699,-84.39517,0.99991052163,19,19,2026-03-05 20:44:18 EST,15,GetMapVehiclePoints+GetVehicleRouteStopEstimates
